date,usdt_adj_vol,usdt_supply,usdt_circulating_supply
2025/6/29 0:00,19965343285.170692,157832585432.40002,157576926188.235
2025/6/30 0:00,40090667092.0175,157933262996.11002,157693626185.983
2025/7/1 0:00,38210507820.651665,158021710702.58002,157715226184.95
2025/7/2 0:00,42134250928.45073,158511831238.91998,157826202745.265
2025/7/3 0:00,40445179716.16164,158630494129.75998,158273034529.217
2025/7/4 0:00,35943232155.872795,158780735722.27997,158423499846.919
2025/7/5 0:00,20831540205.466656,158787837479.11005,158596591635.042
2025/7/6 0:00,18941654113.655846,158743353556.51993,158626664755.601
2025/7/7 0:00,39641350402.23565,158826642156.78998,158581664726.515
2025/7/8 0:00,37667256039.456245,158878962060.90997,158658517749.63
2025/7/9 0:00,41515626268.645256,159083107853.12997,1.58668E+11
2025/7/10 0:00,43809840873.24207,159347645908.39014,158786452076.54
2025/7/11 0:00,46364300975.11453,159672629729.97,159085671680.095
2025/7/12 0:00,25915247061.972725,159827602259.5999,159397793446.929
2025/7/13 0:00,25096376245.488895,159875345499.63,159485193434.849
2025/7/14 0:00,50012641480.3346,160179953599.32004,159530193433.925
2025/7/15 0:00,45132419040.49284,160259756844.89,159886922749.036
2025/7/16 0:00,46667052983.829285,160625160925.97,159979222747.236
2025/7/17 0:00,51803699168.992065,160871401619.26996,160261289852.803
2025/7/18 0:00,53000463309.18206,161721230816.96,160819014810.716
2025/7/19 0:00,30553759757.653305,162014776974.58008,161551850992.01
2025/7/20 0:00,28747734532.657833,162091317844.09998,161595606003.14
2025/7/21 0:00,46758956257.96304,162283334296.94006,161660770072.701
2025/7/22 0:00,46460813444.788414,162549063170.71005,161940579168.188
2025/7/23 0:00,43780328682.21076,162903544928.82993,161940579168.188
2025/7/24 0:00,43671712298.72629,163422425335.63013,162513452583.217
2025/7/25 0:00,49409447954.18236,163575842935.02,163048561039.594
2025/7/26 0:00,24221384713.57964,163893790349.01004,163298215329.927
2025/7/27 0:00,21497922354.90015,163936139514.96997,163573215329.811
2025/7/28 0:00,44640452382.7031,163969963362.47,163595317967.174
2025/7/29 0:00,44088172742.77002,164012829700.74002,163657602091.972
2025/7/30 0:00,42551630903.074356,164092552786.53998,163758281648.812
2025/7/31 0:00,44900016613.72649,1.64202E+11,163751876809.383
2025/8/1 0:00,46148792406.0272,1.64187E+11,163900677949.115
2025/8/2 0:00,24633198040.13672,164220715461.83,163900677949.029
2025/8/3 0:00,21833186749.104534,164272245678.93994,163894471105.532
2025/8/4 0:00,41233860457.593414,164231145771.59,163905845497.853
2025/8/5 0:00,38347675951.274185,164153941606.62003,163894712132.003
2025/8/6 0:00,37851729720.060585,164415795912.34012,163820703326.318
2025/8/7 0:00,41975981480.58711,164720967900.3699,164039701141.807
2025/8/8 0:00,42100087569.92253,164799944171.27002,164342001141.333
2025/8/9 0:00,27687767928.43531,164858935436.2101,164487416983.759
2025/8/10 0:00,23485695537.440933,164863902299.9001,164510416936.169
2025/8/11 0:00,47101190751.694786,164956514714.17004,164535416891.98
2025/8/12 0:00,44743835287.882095,165315815446.19,164627279935.017
2025/8/13 0:00,45937537401.40091,165632690382.75003,165024459754.79
2025/8/14 0:00,51333112376.03942,166295466602.37006,165024459754.79
2025/8/15 0:00,50987418814.27918,166934817291.69006,165856894201.358
2025/8/16 0:00,27149441654.73219,167189244830.69986,166393375511.269
2025/8/17 0:00,24210234322.18473,167270395312.09003,166657763574.199
2025/8/18 0:00,42859820215.61636,167537858264.42993,166732763571.85
2025/8/19 0:00,46886328182.93919,167414953951.08994,167044776122.566
2025/8/20 0:00,44398194166.67834,167475634788.16995,167010130246.281
2025/8/21 0:00,39818512600.687965,167454288259.74002,167059822574.779
2025/8/22 0:00,56557008757.67966,167550554215.85992,167065082313.501
2025/8/23 0:00,25919414531.56238,167552014577.58002,167150540387.637
2025/8/24 0:00,25968865836.838017,167601436426.47006,167150540381.157
2025/8/25 0:00,45845612689.13106,167717943640.53003,167150540379.763
2025/8/26 0:00,41993760346.37877,167752021532.71002,167196109217.121
2025/8/27 0:00,40192943006.96938,167849176775.2501,167205509216.559
2025/8/28 0:00,1268995836.5803292,167873829537.56998,167331219172.955
2025/8/29 0:00,1496960223.9838316,168123060648.06,167356013557.122
2025/8/30 0:00,670757341.2981886,168481323654.50995,167587057749.989
2025/8/31 0:00,20291549803.823956,168539039779.86,168007461104.552
2025/9/1 0:00,41889889577.95744,168533172594.46005,168028446122.327
2025/9/2 0:00,49396773440.69899,168633864839.3399,168027874497.48
2025/9/3 0:00,45417623236.19192,168899770418.60007,168142538568.911
2025/9/4 0:00,41561411540.01732,169109315058.06006,168316095138.239
2025/9/5 0:00,40326187791.86201,169475295253.51,168540494840.973
2025/9/6 0:00,24521860309.332863,169514723737.61,168871594840.742
2025/9/7 0:00,20221161425.08414,169459249607.97,168871594839.538
2025/9/8 0:00,1550310447.749383,169509330986.9099,168873694836.208
2025/9/9 0:00,43304875142.814064,169662415806.70993,168923873996.664
2025/9/10 0:00,41296603347.519135,169960750011.14005,169095073994.579
2025/9/11 0:00,43418386711.36025,170202020315.58987,169373054462.073
2025/9/12 0:00,45949549873.24178,170713059194.2799,169537170238.593
2025/9/13 0:00,30600231309.15804,170898570158.67007,170001696466.328
2025/9/14 0:00,23052148550.473366,170962583929.09012,170225499954.087
2025/9/15 0:00,47560160961.80886,1.71217E+11,170251299953.049
2025/9/16 0:00,44547210115.8462,1.71621E+11,170794286174.641
2025/9/17 0:00,46605920864.13623,171786036343.11002,170950286174.406
2025/9/18 0:00,48358490362.48126,172084094604.86993,171121826173.736
2025/9/19 0:00,43494979080.98224,172432175354.63995,171444831025.938
2025/9/20 0:00,27323520733.493996,172579038543.3098,171444831025.938
2025/9/21 0:00,22582243853.27587,172672644912.93002,171937973765.298
2025/9/22 0:00,57148570475.94017,173471597736.29996,172017973864.224
2025/9/23 0:00,49300912617.01271,173660036500.59,172747121547.105
2025/9/24 0:00,50977700590.04898,173969380717.88,173039417062.568
2025/9/25 0:00,73157550309.65701,174109771482.63,173440544667.775
2025/9/26 0:00,62892497373.284966,174356541444.33994,173440544667.775
2025/9/27 0:00,32343714233.987057,174548463072.82004,174190521470.415
2025/9/28 0:00,27824476015.23355,175024413794.65,174372128682.212
2025/9/29 0:00,52566433208.989685,175371873340.57004,174372128681.106
2025/9/30 0:00,54881959484.771034,175493652944.93997,174686735091.151
2025/10/1 0:00,49572280945.110634,176359949328.60995,174921926112.343
2025/10/2 0:00,50239871911.902176,176912004203.00003,175728274234.627
2025/10/3 0:00,48341307591.87908,177489843426.78,176241404874.087
2025/10/4 0:00,28024482623.776165,177722538859.28,176241404874.087
2025/10/5 0:00,27727021629.130352,177684608556.83005,177030700465.631
2025/10/6 0:00,49234441452.101494,178131687821.42,177024150116.513
2025/10/7 0:00,49462039577.58068,178646011961.57996,177420277588.212
2025/10/8 0:00,50470357101.693596,179050175373.88007,177914235131.042
2025/10/9 0:00,52326600751.42211,179320788218.16998,178337643914.669
2025/10/10 0:00,69355416840.3466,180023371322.94998,178658855952.712
2025/10/11 0:00,69456489508.01254,180759385469.51993,179163855952.55
2025/10/12 0:00,37582028167.58971,180666422081.05002,179795529123.307
2025/10/13 0:00,55719626635.88371,180884409302.38004,179775529122.359
2025/10/14 0:00,58612857548.2291,181434762434.69003,180609635564.848
2025/10/15 0:00,59077612395.378784,182155135217.7401,180609635559.663
2025/10/16 0:00,53669205110.97663,182293071914.13995,181329989227.53
2025/10/17 0:00,53275099695.91325,182440644569.69006,181555163317.195
2025/10/18 0:00,28008881507.77226,182639557954.47,181869542480.94
2025/10/19 0:00,26831694855.184273,182673927753.45007,181869542480.94
2025/10/20 0:00,52077942455.954094,182751828230.11,181871082541.747
2025/10/21 0:00,57305258040.63409,183219515835.2699,181952828194.605
2025/10/22 0:00,55824980996.65645,183271665308.97,182414087777.583
2025/10/23 0:00,56245365756.606384,183478807339.12003,182504361789.787
2025/10/24 0:00,47869765054.99231,183927138360.18,182890451789.687
2025/10/25 0:00,24567994101.216717,183898898010.00003,182890451789.687
2025/10/26 0:00,26774975574.613525,183949086048.94006,183169510265.642
2025/10/27 0:00,50515607824.092,183985512343.0101,183169510265.642
2025/10/28 0:00,48694718277.6515,184127026602.29,183227527925.875
2025/10/29 0:00,49838264647.42463,184178484143.69995,183337336972.763
2025/10/30 0:00,60113689283.40529,184222871463.06003,183331496971.577
2025/10/31 0:00,55277525288.51511,184082069887.27002,183399917241.208
2025/11/1 0:00,29031731819.478382,184236149642.43988,183453580925.961
2025/11/2 0:00,24375498945.71516,184253619976.33002,183453580925.961
2025/11/3 0:00,54060173922.36877,184155687961.97,183453580925.961
2025/11/4 0:00,57050631831.10597,184208650662.22998,183430228992.57
2025/11/5 0:00,54773169287.73535,184253891426.97003,183459247850.019
2025/11/6 0:00,47920006274.95343,1.84167E+11,183447967195.508
2025/11/7 0:00,51659248657.55951,184441866853.42,183447967195.508
2025/11/8 0:00,28245300193.541878,184404486726.27002,183451533283.93
2025/11/9 0:00,24243115326.134327,184103496972.31,183470378236.226
2025/11/10 0:00,50059691684.15316,184099300520.09003,183497848870.655
2025/11/11 0:00,43371049311.78398,184045666898.40002,183497848870.655
2025/11/12 0:00,47324152846.88977,184524379858.48987,184044208799.507
2025/11/13 0:00,48309662240.27035,184616046671.60007,184044208799.507
2025/11/14 0:00,50412120270.63523,184621934789.97998,184024212275.565
2025/11/15 0:00,25757963827.779613,184646129336.54,184047962273.139
2025/11/16 0:00,28840141018.2822,184573164813.29004,184040461847.422
2025/11/17 0:00,53042353302.924194,184484979584.27994,184040461847.422
2025/11/18 0:00,53021598561.22691,184458765852.08,183850595477.205
2025/11/19 0:00,50123186161.647896,184397931483.33002,183850595477.205
2025/11/20 0:00,50752672851.44704,185152187414.17,184784401260.311
2025/11/21 0:00,55789991864.301765,185163549416.24994,184784401260.311
2025/11/22 0:00,23995361369.135986,185047241170.46005,184589991047.381
2025/11/23 0:00,21250264845.458744,184986094131.64996,184494991046.926
2025/11/24 0:00,45851806649.932945,185131649987.92,184400433039.796
2025/11/25 0:00,45335362875.30941,185100228573.58,184533723761.773
2025/11/26 0:00,43373920237.71373,185195689199.74008,184566477915.182
2025/11/27 0:00,41184186727.0026,185200051729.15994,184566477905.181
2025/11/28 0:00,48401007699.217026,185295061596.44003,184617105483.983
2025/11/29 0:00,24268689078.310616,185298860844.24002,184617105483.983
2025/11/30 0:00,20101014767.503216,185271679299.85,184605105440.053
2025/12/1 0:00,53661927101.79632,185227396960.1099,184586487655.544
2025/12/2 0:00,48745310465.117004,185357794184.90002,184586487655.544
2025/12/3 0:00,50921532347.01851,185939507884.91003,185302189889.753
2025/12/4 0:00,43102911145.38224,186127622594.01,185516177143.142
2025/12/5 0:00,44031599999.517685,186259858440.86002,185516177143.142
2025/12/6 0:00,21726692028.9331,186265862009.18005,185632101181.928
2025/12/7 0:00,17562751301.35843,186270104815.55997,185647211175.381
2025/12/8 0:00,46873647389.72911,185831287363.46002,185647211175.381
2025/12/9 0:00,54818707078.71272,186030484297.97,185720807124.903
2025/12/10 0:00,50592293261.459785,186078426864.35004,186052440682.447
2025/12/11 0:00,51813128325.56497,184590329226.11996,186150733914.48
2025/12/12 0:00,41626792963.602844,186258893001.42,186213681625.792
2025/12/13 0:00,21317712439.04457,186267874811.74008,186213681625.792
2025/12/14 0:00,20408042060.444084,186273104596.14005,186251181624.373
2025/12/15 0:00,48301784740.05973,186070515455.99,186251181624.373
2025/12/16 0:00,44273345441.21651,186568273216.36002,186326391951.464
2025/12/17 0:00,45362455766.824135,186594164280.50003,186319891936.828
2025/12/18 0:00,45443486740.96308,1.86536E+11,186274641914.13
2025/12/19 0:00,43679075752.352844,186539909079.40994,186324255261.434
2025/12/20 0:00,22867242950.413673,186873881396.31998,186824255260.003
2025/12/21 0:00,18447569252.219845,186832307438.91995,186824255259.194
2025/12/22 0:00,44181456625.8953,186900744645.88995,186906835256.838
2025/12/23 0:00,44044285472.745094,186883909273.39005,186915840270.901
2025/12/24 0:00,41544457330.454704,1.86907E+11,186890051108.87
2025/12/25 0:00,26308417718.992424,186784042261.25003,186890051108.87
2025/12/26 0:00,34309479714.949863,186543926508.07996,186878783369.721
2025/12/27 0:00,22574780896.376556,186531352128.64,1.86827E+11
2025/12/28 0:00,18027438837.868095,186518990417.21005,1.86827E+11
2025/12/29 0:00,49701129074.5718,186898155387.93002,186826783367.117
2025/12/30 0:00,48372573949.10868,186544123107.35004,187337899591.344
2025/12/31 0:00,37643727620.42455,186445260630.36,187337899591.344
2026/1/1 0:00,23387004495.505733,186540517155.90997,187105543452.262
2026/1/2 0:00,36548053993.733345,186695681711.90002,187101343451.701
2026/1/3 0:00,21599039997.949566,186733273822.13995,187110343448.64
2026/1/4 0:00,21558906775.79559,186744421644.22995,187110343446.03
2026/1/5 0:00,42329429396.8018,186842214113.12994,187110343446.03
2026/1/6 0:00,42741356919.699554,186734904641.40994,187094392440.703
2026/1/7 0:00,39481516309.48993,1.86626E+11,187094392440.703
2026/1/8 0:00,42398394422.942924,186582925010.44992,187095381424.37
2026/1/9 0:00,41648626937.35762,186409444706.08987,187058832046.037
2026/1/10 0:00,21780123480.556473,186480017281.82004,186966394639.431
2026/1/11 0:00,18105504444.50598,186455512441.42004,186966394629.11
2026/1/12 0:00,45847126131.55907,186457675335.62994,186933340811.117
2026/1/13 0:00,49698142551.57044,1.86476E+11,186848398790.435
2026/1/14 0:00,49227068190.38509,186604105799.95007,186848398790.435
2026/1/15 0:00,47531788415.61132,186685184433.06,186866822414.565
2026/1/16 0:00,45288819109.16614,186681276905.25003,186866822414.565
2026/1/17 0:00,22257740989.1187,186687700696.24997,186866822414.565
2026/1/18 0:00,17669225762.797237,186681109250.99002,186994926138.212
2026/1/19 0:00,42480050385.43784,186831192928.87006,187003037226.893
2026/1/20 0:00,56575028926.94771,186758581383.03998,187016088560.424
2026/1/21 0:00,53076422513.62283,186711994495.44,187016088560.424
2026/1/22 0:00,49002418374.55342,186689930660.48007,186917302715.804
2026/1/23 0:00,50341355862.498375,186612931689.91998,186901333653.422
2026/1/24 0:00,25630698232.95704,186575522117.83987,186901333650.812
2026/1/25 0:00,23396799419.180706,186625408697.08994,186901333650.812
2026/1/26 0:00,45366268244.58489,186297746398.98,186535402256.65
2026/1/27 0:00,43232393984.5287,186185636640.21,186535402256.65
2026/1/28 0:00,46208253248.82316,186068776571.09,186333906199.586
2026/1/29 0:00,49409374578.64815,185586266637.4699,185847726235.769
2026/1/30 0:00,52196626718.670975,185351776466.58,185847726235.769
2026/1/31 0:00,33858540411.002594,1.85203E+11,185373050610.502
2026/2/1 0:00,27453645999.094315,185169956582.65002,185373050610.502
2026/2/2 0:00,51859700771.58147,185132071320.52008,185353670778.641
2026/2/3 0:00,52211764593.034874,185290944554.68005,185353670778.641
2026/2/4 0:00,52374632029.258514,185244624416.59995,185716038614.827
2026/2/5 0:00,66655691397.60665,184826535519.1599,185716038614.827
2026/2/6 0:00,66186111005.70611,184597573289.24002,185716038614.827
2026/2/7 0:00,34165059629.646988,184559339038.33997,185716038614.827
2026/2/8 0:00,21503842779.01365,184492423904.44992,184572997654.363
2026/2/9 0:00,44292012089.60643,184622753964.02,184517936950.033
2026/2/10 0:00,45272746057.91956,184466248762.65994,184394018025.361
2026/2/11 0:00,45539933631.79129,184015354361.03995,184021084709.799
2026/2/12 0:00,43170325237.4816,183886155443.54007,184021084709.799
2026/2/13 0:00,42691304182.73068,183875119029.13992,183816960128.683
2026/2/14 0:00,24907274000.24731,183827082049.47,183816960128.683
2026/2/15 0:00,21804723885.699028,183834871337.44003,183777810128.303
2026/2/16 0:00,28155189186.402565,183811192460.14,183751887997.07
2026/2/17 0:00,26937942323.07343,183784034256.35,183751887997.07
2026/2/18 0:00,28456988098.122517,183699751457.99,183741872457.641
2026/2/19 0:00,31561521683.053787,183727821427.72,183738738454.915
2026/2/20 0:00,38268490669.363716,183686271121.78003,183738738454.915
2026/2/21 0:00,18951052450.1302,182587859073.19998,183738738454.915
2026/2/22 0:00,16827502218.728031,183471567926.6299,183624238441.843
2026/2/23 0:00,39835092125.351105,183253108449.0399,183624238441.843
2026/2/24 0:00,44232209573.31604,183323647796.9999,183624238441.843
2026/2/25 0:00,44637427869.24919,183340706382.47006,183624238441.843
2026/2/26 0:00,39387243387.60655,183384817167.80002,183542273495.793
2026/2/27 0:00,38426507087.357735,183302775728.99,183549673295.268
2026/2/28 0:00,34870476353.880424,183431073794.4999,183582573266.901
2026/3/1 0:00,21728270166.693413,183419952661.56,183633868264.826
2026/3/2 0:00,48572137469.46352,183513062748.55,183633868264.826
2026/3/3 0:00,48930855529.45424,183539527491.44,183732421761.098
2026/3/4 0:00,55693562644.08891,183888677695.0601,183712671632.738
2026/3/5 0:00,52859394791.76382,184045255217.89996,184041820858.243
2026/3/6 0:00,47117905049.391556,184069081868.21,183970396058.481
2026/3/7 0:00,22976605256.719204,183958093595.06006,183970396057.15
2026/3/8 0:00,26997878086.302086,183898672201.51,183909539098.507
2026/3/9 0:00,47107605840.54924,183921951526.20004,183909539098.507
2026/3/10 0:00,50509362792.67549,183838544626.78998,183925419614.013
2026/3/11 0:00,44979138689.11583,184089241300.11,183959901909.336
2026/3/12 0:00,47803814979.58702,184098912315.88,183990520696.008
2026/3/13 0:00,47796692314.680595,184161029702.10004,184012318237.93
2026/3/14 0:00,23306919844.00544,184196188966.13998,184032318235.762
2026/3/15 0:00,24682041846.602776,184206486952.17,184032318234.995
2026/3/16 0:00,47174040781.564865,184174686739.07,184070904426.621
2026/3/17 0:00,42960550026.90735,184149594439.17007,184092103149.706
2026/3/18 0:00,44019449947.22169,184209538720.90002,184092103149.706
2026/3/19 0:00,37569897351.97774,184177467987.91998,184092103149.706
2026/3/20 0:00,38280830458.661644,184126235530.11002,184182287830.095
2026/3/21 0:00,18611395395.031517,184172140619.86,184182287830.095
2026/3/22 0:00,26771319358.62215,184122112816.6401,184182287830.095
2026/3/23 0:00,44890316949.702324,184123170178.88004,184183336594.907
2026/3/24 0:00,42344500317.96513,184128713317.83997,184228518668.298
2026/3/25 0:00,38657377293.95328,184120550806.62997,184216554250.097
2026/3/26 0:00,40566031061.877495,184090810079.63992,184216554250.097
2026/3/27 0:00,40909880907.58155,184080019486.44,184216554250.097
2026/3/28 0:00,19488872232.365788,184081947452.91998,184216554250.097
2026/3/29 0:00,17440588987.496452,184081087934.55997,184216554250.097
2026/3/30 0:00,40669533154.869286,184082480478.56,184222004209.078
